reports,age,income,share,expenditure,owner,selfemp,dependents,months,majorcards,active,card
0,31.75,10.9999,.01070092,97.424156,0,0,0,12,1,0,1
0,62.5,2.6545,.1037453,229.4933,0,0,0,100,1,1,1
1,36.333328,7.3499999,.071228571,436.27499,0,0,0,51,0,14,1
0,23,3.2,.017109061,45.124168,0,0,0,14,1,0,1
0,28.33333,6.1999998,.068929359,355.96829,1,0,0,18,1,9,1
1,38,3.27,.2386927,650.4375,0,0,2,7,1,3,1
2,49.166672,3.7,.14352299,442.4458,0,0,4,216,1,11,1
0,50.916672,1.75,.21314859,310.84171,0,0,0,36,1,1,1
0,23.58333,2.425,.00049484539,0,0,1,2,132,1,1,0
1,29,2.7,.00044444439,0,0,0,1,347,0,1,0
0,45.25,3.7,.1384322,426.83249,0,0,0,24,1,2,1
0,31.66667,3.2,.01378125,36.25,0,0,1,12,1,1,1
0,31.83333,3.0999999,.13047419,337.05829,0,0,1,52,1,3,1
0,37.583328,9,.00013333331,0,0,0,0,132,1,0,1
3,27.58333,5.5,.2204731,1010.502,0,1,0,72,1,11,1
0,36.083328,4.0999999,.0002926829,0,1,0,2,30,1,0,0
0,38.333328,3,.227364,568.24329,1,0,0,46,1,2,1
0,25.5,2.8,.1980021,461.92169,0,0,0,66,1,3,1
0,41.5,5.0999999,.032964319,140.015,0,0,1,63,1,4,0
0,34.583328,7,.03546543,206.3817,0,1,6,63,1,3,0
0,24.5,2.3039999,.3747426,719.50592,0,0,0,76,1,2,1
0,32.166672,2.3,.2000322,383.31171,0,0,1,63,1,6,1
1,24.58333,1.9,.00063157902,0,0,0,1,14,0,4,1
0,23.83333,2.3,.1386009,265.6517,0,0,0,6,1,3,1
1,22.66667,1.5,.00079999998,0,0,0,3,14,1,4,0
0,26.08333,2.375,.142851,282.7258,0,1,1,114,1,1,1
0,30.16667,2.8,.16438571,383.56671,0,0,0,12,1,6,1
0,27.08333,2.5223999,.2354365,494.88751,0,0,1,100,1,3,1
0,27.16667,2.2,.0073095448,12.65083,0,0,0,60,0,2,0
0,32.416672,3.2,.1192053,317.4642,0,0,0,30,1,1,1
0,32.5,3.7,.0034567569,9.7416668,0,0,0,86,1,8,0
0,46,1.8,.033500001,49.416672,0,0,1,168,1,2,1
2,47,2.3499999,.00051063829,0,0,0,0,159,1,4,1
0,22.75,1.8200001,.54185992,821.8208,0,0,0,93,1,2,1
0,42.083328,5.5,.070680358,323.95169,0,0,0,98,1,4,1
12,30.41667,2.5999999,.0004615385,0,0,0,0,228,1,14,0
0,21.41667,2.1500001,.26585069,476.3158,0,0,0,30,1,0,1
0,36.666672,3.8,.035919212,112.9942,1,0,3,77,1,4,1
0,37.166672,2,.026928,44.463329,0,0,1,38,0,3,0
2,26.58333,2.45,.1217171,248.5058,0,0,0,5,1,15,1
1,46.416672,3.5,.1096431,319.79251,1,0,1,121,0,5,1
0,25.58333,2.8,.32525969,758.93909,0,0,0,2,1,7,1
1,30.33333,1.99,.24909151,412.99329,0,0,0,82,1,8,1
0,27.5,2,.00060000003,0,0,0,0,48,1,0,0
0,21,2.0999999,.075517617,131.9892,1,0,0,194,1,5,1
0,20,2.79,.022683511,52.48917,0,0,0,86,1,5,1
0,23.25,2.3199999,.1166047,225.2692,0,0,0,3,1,8,1
0,45.083328,4.5999999,.077766947,298.02328,0,0,2,72,1,5,1
1,26.5,2,.00060000003,0,1,0,2,60,1,7,0
0,29.75,3,.06942033,173.4675,0,0,1,60,1,1,1
0,52.333328,3.3280001,.02882272,79.684998,1,0,1,243,1,3,0
0,41.666672,2.4751999,.067249507,138.54671,0,0,2,222,0,10,0
0,22.75,4.3000002,.1578128,565.32922,0,0,0,12,1,11,1
0,33,1.77,.00067796611,0,0,0,0,102,1,1,1
1,29.83333,2.45,.1085196,220.8942,0,0,2,84,1,13,1
0,20.25,1.85,.34261081,527.94171,1,0,0,96,1,2,1
0,26.08333,2.23,.056520179,104.7833,0,0,0,12,1,1,0
0,22.5,2.5,.00047999999,0,0,0,3,30,0,0,1
3,32.833328,3.5091,.15961839,466.3475,0,0,0,22,1,9,0
0,27.33333,3.2874999,.03242008,88.817497,0,0,1,54,1,12,0
0,28.5,4.2319999,.1239747,437.13419,0,1,0,30,1,5,1
1,36.916672,1.85,.00064864871,0,0,0,2,192,1,2,0
0,26,2.2,.06259273,114.2533,0,0,1,28,1,10,1
0,41.833328,3.5,.00034285721,0,0,0,0,54,1,0,1
0,23.75,3,.1172833,293.04169,0,0,0,14,1,0,1
0,25.25,1.8,.45599231,683.98828,1,0,0,98,1,2,1
0,25.66667,1.7,.080069996,113.0992,0,0,1,27,1,8,1
0,29,5.5,.062951997,288.36331,0,0,2,18,1,3,0
0,40.583328,2.5685,.052330151,111.675,0,0,0,54,1,3,1
2,59,3.5,.00034285721,0,0,0,0,365,0,5,1
0,37.416672,2.5,.072641604,151.3367,0,0,0,15,1,2,1
0,30.83333,3.3025999,.001998425,4.583333,0,0,1,90,1,4,0
0,29.83333,2.25,.106824,199.795,0,0,0,36,1,0,1
1,32.5,10,.037039999,308.25,1,0,3,35,1,4,1
0,25.5,2.9000001,.080155857,193.2933,0,0,0,2,1,0,1
2,36.333328,2.95,.0004067797,0,0,0,1,72,1,3,1
0,25.33333,1.6,.00075000001,0,0,0,0,93,1,0,1
0,28.5,3.4000001,.021213241,59.854172,0,0,0,207,1,4,1
4,22,2.0999999,.00057142862,0,1,0,0,209,1,10,0
0,27.58333,3.2,.1177562,313.43329,0,0,0,24,1,2,0
0,29.33333,3.5,.00034285721,0,0,0,6,0,1,2,1
0,31.5,2.47,.094788663,195.0233,0,0,3,94,1,2,1
0,27.66667,2.5999999,.075051919,162.4458,0,0,2,60,1,6,0
2,39.166672,4.0247998,.00029815151,0,0,0,1,84,1,4,0
0,22.66667,2.0999999,.179709,314.49081,0,0,0,12,0,4,1
0,30.08333,1.95,.1804298,292.9483,0,0,0,50,1,10,1
0,34.166672,3.5994999,.0003333796,0,0,0,4,14,1,0,1
2,42.833328,3.7,.0003243243,0,0,0,4,84,0,3,1
0,31.58333,3,.2136177,533.6275,0,0,0,7,1,1,1
0,32.333328,4.5,.091663331,343.65421,0,0,0,48,1,4,1
11,24.75,2.3,.00052173907,0,0,0,0,24,1,12,0
0,45.166672,3.5,.13624001,397.03329,1,0,0,234,0,2,1
0,25.41667,2.0999999,.04128572,71.666656,1,0,0,44,1,5,1
0,40.75,5,.1209914,503.54749,0,0,0,38,1,19,1
0,40.166672,2.45,.070006937,142.51421,0,0,0,180,1,0,1
0,41.416672,3.5,.003142857,8.333333,0,0,1,120,1,9,0
0,24.5,2.5,.23399121,487.48169,0,0,0,15,0,1,1
11,30.33333,3.5999999,.0003333333,0,0,0,0,108,1,16,0
0,25.16667,2.6559999,.1594194,352.8483,1,0,0,96,1,0,1
0,28.33333,2.5,.00047999999,0,0,0,0,82,1,0,1
0,28.41667,2,.00060000003,0,0,0,0,108,1,0,1
0,25.08333,3.52,.02107955,61.166672,0,0,0,15,1,3,1
1,23.25,1.8769,.35362989,553.10669,0,0,0,12,1,3,1
0,21.25,2.25,.03186978,59.089161,0,0,0,15,1,1,1
0,39.833328,1.7122999,.093071297,132.47169,0,0,0,72,1,0,1
0,25.75,4,.026998,89.826668,0,0,0,60,0,5,1
0,25.25,2.1600001,.02055556,36.333328,0,0,0,38,0,2,1
2,40.416672,3.3,.039779391,108.9767,0,0,1,58,1,14,1
0,37.666672,7,.01116743,64.559998,1,0,3,96,1,5,1
0,25.25,2.0999999,.1102229,192.64,0,0,0,4,1,8,1
0,41.666672,3,.052939668,131.76579,1,0,0,166,1,7,1
1,24.25,3.5,.069962859,203.89169,0,0,0,60,1,11,1
0,22.91667,2.0699999,.00057971012,0,0,0,0,1,1,0,1
0,19,2.8,.1672143,390.16669,1,0,0,10,0,0,1
0,57.083328,5,.00023999999,0,1,1,0,144,1,7,1
0,33.916672,2.1888001,.1483196,270.36829,0,0,0,15,1,7,1
14,48.25,2,.00060000003,0,1,0,1,120,1,15,0
1,48.75,2.7,.00044444439,0,0,1,0,120,1,3,0
0,28.91667,2.6900001,.1571033,352.17331,0,0,1,62,0,0,1
1,40.833328,3.73,.057835121,179.7708,1,0,1,151,1,7,1
0,32.833328,2,.093803503,156.0892,1,0,2,8,0,2,1
0,44.333328,4.3000002,.01639512,57.915829,1,0,3,156,1,9,1
0,38.166672,5.5,.044930179,205.51331,1,0,4,99,1,9,1
0,37.333328,5.9200001,.03028024,149.29919,1,0,2,48,1,7,1
1,44.25,7.5999999,.049063548,310.73581,1,0,6,207,1,11,0
0,18.16667,2.8199999,.041853901,97.940002,0,0,0,2,0,1,1
0,24.58333,2.2,.069382727,127.1183,1,0,0,229,0,1,0
0,47.5,2.6610999,.099564463,220.7925,1,0,0,269,1,8,1
3,31.66667,7.5,.00016,0,0,0,0,30,1,7,0
0,33.083328,4,.25643551,854.78497,1,0,2,42,1,4,1
0,31.58333,6.5,.1113085,602.92078,1,0,2,12,1,6,1
0,38.416672,5.5999999,.093484104,436.25919,1,0,4,114,0,7,1
0,19.58333,2.0999999,.00057142862,0,0,0,0,124,1,2,0
0,35.333328,4.5,.018048219,67.097504,1,0,1,14,1,0,1
0,29.25,2.51,.04510837,94.268333,0,0,1,12,0,0,0
2,46,10.032,.01013447,84.390831,1,0,2,134,1,15,0
0,19.91667,3.5,.060209431,175.4442,0,0,1,24,1,3,1
0,22.83333,3.5,.045415711,132.1292,0,1,0,8,1,3,1
0,24.33333,3.9000001,.094103843,305.83749,0,0,2,27,1,0,0
0,18.5,2.5,.21153159,440.6908,0,0,0,4,0,1,1
0,49.166672,5.1999998,.14652599,634.86249,1,0,1,303,1,11,1
0,47.75,1.5,.00079999998,0,1,0,0,60,1,0,1
0,49.166672,9.9998999,.01116311,92.441673,1,0,4,218,0,12,0
0,57.583328,4.0999999,.083898537,286.57001,1,0,3,121,1,15,1
0,24.58333,2.2,.066016823,121.0308,0,0,0,22,1,6,1
0,26.41667,4.3800001,.03736278,136.12421,1,0,5,24,1,6,1
5,38.25,2.4851999,.00048285851,0,0,0,2,24,1,10,0
1,29.58333,6.5999999,.092743643,510.09,1,0,0,24,1,14,1
1,30.66667,2.74,.018566789,42.310829,1,0,3,76,1,8,0
1,58.916672,2.7,.003222222,6.416667,1,0,0,252,1,8,1
0,38.5,3.2618001,.00294316,7.083333,0,0,4,18,1,0,0
0,45.666672,5.8000002,.033064831,159.73,1,0,0,118,1,6,1
0,25.83333,2.5,.059801601,124.5033,0,0,0,6,0,0,0
0,30,3.5,.3527866,1028.9611,1,0,0,6,0,2,1
0,80.166656,1.5,.00079999998,0,0,0,0,24,1,0,1
0,25.58333,1.75,.0006857143,0,0,0,0,108,0,0,0
5,40.083328,4.4000001,.00027272731,0,1,0,1,84,1,15,1
0,42.083328,4.6999998,.018478939,71.959167,1,1,3,150,1,2,1
0,49,3.3,.040709391,111.6175,1,0,0,252,1,0,0
0,44,5.8000002,.079907417,386.05249,1,0,4,25,1,16,1
1,43.166672,5.3200002,.0002255639,0,1,0,5,110,1,7,1
0,25,2.4000001,.0315875,62.508331,0,0,0,192,1,9,1
0,43.833328,3.25,.058902159,159.36,1,0,2,109,1,6,1
0,24.5,3.0599999,.1705402,434.8775,0,0,0,3,1,0,1
0,39.5,3,.016231,40.327499,1,0,3,14,1,9,1
0,25.66667,2.2,.021477271,38.708328,1,0,1,26,1,7,0
0,43.666672,3,.02302267,57.306671,1,0,1,3,1,5,1
0,46.333328,4.1999998,.0088416664,30.445829,1,0,1,216,1,27,1
0,34.166672,2.3699999,.05412025,106.7208,1,0,0,38,1,13,1
1,38.833328,2.52,.086467057,181.4142,1,0,0,138,1,8,1
1,37.083328,5.4899998,.16021401,732.97919,1,0,1,60,1,19,1
0,19.5,2.98,.00040268461,0,0,0,0,18,1,0,0
0,27.41667,3.5999999,.0003333333,0,0,0,0,18,1,2,1
0,39.916672,2.25,.051170669,95.528343,1,0,0,240,1,7,1
0,45.666672,3.224,.333848,896.93842,1,0,5,168,0,9,1
0,52.166672,5,.020497801,85.240829,1,0,1,201,0,16,1
3,34.75,2.6700001,.0004494382,0,0,0,0,51,1,25,0
0,30.08333,3.75,.095619731,298.4783,1,0,1,12,1,9,1
0,61.583328,3.75,.00031999999,0,1,0,0,288,1,5,0
0,32.666672,3.7,.004068919,11.7125,1,0,2,30,1,15,1
0,38.833328,3.3,.02411576,65.818336,1,0,3,188,1,19,1
0,37.083328,7,.1540159,898.42578,1,0,3,24,1,8,1
2,33.5,3.3748,.1758282,494.48749,0,0,1,66,1,15,1
0,30.08333,3.1199999,.00038461541,0,0,0,2,12,0,5,1
0,42.666672,2.5899999,.031483781,67.535843,1,1,3,96,1,5,1
2,29.41667,2.0999999,.072297141,126.1033,1,0,3,90,0,5,1
0,52.666672,3,.039572999,98.682503,1,0,1,220,1,8,1
0,29.83333,3,.1059863,264.96579,1,0,1,51,0,11,1
0,45.75,4.4000001,.004863637,17.08333,1,0,3,12,1,18,1
0,30.16667,3.0999999,.1816442,469.2475,1,0,2,40,1,15,1
0,30.83333,2.98,.04374329,108.2958,0,0,3,36,1,9,1
0,22.25,2.8,.2532993,590.94843,1,0,1,6,1,7,1
0,37.166672,1.8339,.00065434322,0,0,0,2,52,1,0,1
0,22,3.2904999,.01756572,48.083328,0,0,2,21,1,5,0
0,29,2.7,.00044444439,0,0,0,0,24,1,20,0
0,28.33333,3.9000001,.043647692,141.68829,1,0,1,49,1,17,1
5,27.16667,1.8,.00066666672,0,0,0,2,34,1,7,0
0,31.33333,3.2,.041134689,109.6092,0,0,2,17,1,0,1
0,32.666672,3.6500001,.53836489,1637.527,1,0,1,32,1,7,1
0,30.58333,3.5,.03930543,114.5575,0,0,5,57,1,9,0
0,40.666672,4.77,.003146122,11.6725,1,0,0,144,1,10,0
0,39.083328,4.1999998,.0065545239,22.3575,1,0,0,24,1,5,1
10,43.25,5,.00023999999,0,1,1,4,144,1,11,0
0,24.75,2,.0549975,91.412498,1,1,1,24,0,10,1
0,26.5,2.5999999,.1106477,239.48669,1,0,0,12,1,13,1
0,61.166672,5,.0457034,190.4308,1,0,2,6,0,0,1
0,44.083328,4,.020119751,66.732498,1,1,2,120,1,12,1
0,61.083328,5.3726001,.04957879,221.88921,1,1,0,12,1,0,1
0,40.666672,2.7246001,.19661529,446.41501,0,0,2,36,1,14,1
0,20.83333,1.8,.55351782,830.27667,0,0,0,5,0,0,1
0,45.916672,4,.034214251,113.6308,1,0,2,24,0,16,1
0,26.83333,2.0999999,.00057142862,0,0,0,2,30,1,18,1
0,33.583328,2.55,.00047058819,0,0,0,3,36,1,0,0
0,30.66667,2.5,.0611788,127.3725,1,0,1,24,1,23,1
0,23.91667,2,.100191,166.9017,0,0,0,9,1,0,1
0,34.833328,3,.126377,315.9425,0,0,6,12,0,16,1
0,38.583328,2.5999999,.079397313,171.86079,1,0,0,51,1,9,1
1,35.833328,2.4000001,.023594581,46.605831,0,1,1,37,1,13,1
0,36,4,.092040502,306.46829,1,0,0,12,1,11,1
0,42.666672,6.1999998,.0061451611,31,1,0,2,132,1,14,1
0,22.58333,2.2,.076617733,140.29919,0,0,0,9,1,3,1
1,28.5,2,.00060000003,0,0,0,3,0,1,2,0
1,44.916672,5.8000002,.03635741,175.6442,1,0,2,148,1,16,1
0,30.58333,1.8,.019899441,29.515829,0,0,0,6,1,10,1
0,27.25,3.2639999,.024829039,67.201668,0,0,0,16,1,5,0
0,24,2.0999999,.083678097,146.27,1,0,0,24,1,14,1
0,23.41667,2.7456,.002403846,4.583333,0,0,0,7,1,9,0
1,55.333328,3.7,.052200541,160.45171,1,0,1,300,1,4,1
0,35.166672,4.8150001,.042952228,171.5125,1,0,2,48,1,18,1
0,46.333328,3.05,.0034918031,8.125,1,0,0,96,0,4,0
0,39.416672,2.4000001,.1922946,384.17249,0,0,1,96,1,7,1
0,34.916672,5,.42584541,1774.356,1,0,3,36,1,7,1
0,19.08333,2.5999999,.1316562,285.255,0,0,0,87,1,2,1
0,27.58333,4,.01495,49.25,1,1,3,40,1,13,1
0,46.25,6.8000002,.0071380879,40.199169,1,1,0,48,1,2,1
0,47.166672,1.9400001,.01680412,26.5,0,0,0,10,0,13,1
0,25.41667,2.45,.090070613,183.56081,0,0,0,48,1,6,1
0,51.333328,4.5300002,.0121468,45.354172,1,0,4,126,0,5,0
0,41,6.8249998,.1168532,664.60248,0,0,2,12,1,0,1
1,36.333328,3.8499999,.01171896,37.014999,0,0,1,36,1,8,1
0,32.416672,2.75,.37678441,862.96417,1,0,2,27,1,9,1
3,41.75,3.5,.00034285721,0,1,0,2,38,1,19,0
3,32.75,3,.00039999999,0,1,0,3,32,1,7,1
0,21.91667,2.3,.074919559,143.4292,1,0,2,24,1,10,1
0,29.25,1.8,.083366118,124.6325,0,0,0,51,1,3,0
0,21.08333,2.2,.31526369,577.98328,0,0,0,143,1,6,1
0,34.666672,4.8000002,.066585831,266.34329,1,0,3,15,1,0,1
0,27.91667,2.04,.01792304,30.0525,1,0,2,38,1,4,1
1,36.5,1.6799999,.138147,193.32249,1,0,0,44,1,12,1
0,24,2.7811,.052554749,121.6333,0,0,0,3,1,0,1
0,63.75,6,.0018333331,8.333333,0,0,0,50,1,14,1
0,25.83333,3.5,.054492,158.6017,0,0,0,34,0,2,1
4,42.416672,1.8,.00066666672,0,0,0,2,48,1,10,0
0,35,3.9000001,.054960769,178.4558,1,0,2,36,1,7,1
0,20.66667,2,.100224,167.03999,0,0,0,14,1,1,1
2,41.833328,7.1195002,.095997609,569.54578,1,0,3,96,1,6,0
2,24.91667,1.85,.00064864871,0,0,0,0,14,0,3,0
0,32.083328,1.6,.263585,351.36331,0,0,0,6,1,3,1
0,34.083328,4.8499999,.048995469,198.0233,1,0,2,114,1,12,1
0,37.166672,2.825,.065345839,153.75169,1,0,0,240,1,2,0
1,27.08333,2.7,.00044444439,0,0,0,1,169,0,6,1
0,56,1.45,.00082758622,0,1,0,0,242,1,4,1
0,26.75,1.8,.0066111111,9.166667,1,0,0,53,1,9,0
0,33.25,3.7,.0003243243,0,1,0,2,72,1,0,1
0,19.16667,1.9,.28296211,448.02328,0,0,0,192,0,1,1
0,35.916672,2.6199999,.21540309,470.29669,1,0,1,6,0,9,1
0,25.16667,3.75,.128076,400.0708,1,0,0,7,1,11,1
0,45.75,4.5,.039870221,149.09669,1,0,2,132,1,9,1
4,38.5,3.7,.0003243243,0,0,0,2,24,1,11,1
1,42,3.836,.103933,332.2392,1,0,3,14,1,14,1
0,25.83333,1.59,.00075471698,0,0,0,0,87,1,9,0
2,25.91667,2.0699999,.00057971012,0,0,0,0,20,0,7,0
0,31.08333,5.0999999,.16966119,721.06,1,0,3,15,1,9,1
3,40.5,4.0128002,.00029904311,0,0,0,1,12,1,17,0
0,67.166656,4.4692001,.002148035,7.083333,0,0,1,36,1,1,0
0,33.083328,3.5,.057053141,166.2383,0,0,0,26,1,1,1
0,45.75,5,.001525,5.520833,1,0,0,144,1,14,1
1,28.16667,2.5,.0031999999,5.833333,0,0,1,24,1,6,1
0,30.41667,1.5,.063441344,78.885002,0,0,1,24,0,5,1
1,47,3.8425,.006584255,20.25,1,0,2,233,1,16,1
1,42.75,3.5999999,.038065828,113.9475,1,0,2,60,1,22,1
0,44.5,2.95,.2008407,493.73331,0,0,0,180,1,13,1
0,37.666672,2.385,.16764989,332.70419,1,1,0,168,1,13,1
0,28,2.1600001,.023666671,42.51667,0,0,0,50,0,3,1
0,31.75,2.007,.090452917,151.0325,0,0,1,4,1,0,1
0,22.91667,1.5599999,.098517314,128.07249,1,0,0,6,0,7,1
4,57.75,2,.00060000003,0,1,1,0,36,0,44,1
0,23,2.9000001,.00041379311,0,0,0,1,12,1,0,1
0,24.16667,3.7,.071115144,219.2717,1,0,1,8,1,5,1
0,37.166672,3.8399999,.0118375,37.713329,0,0,3,10,1,0,1
1,63.416672,2.1375,.00056140352,0,1,0,0,240,1,7,1
0,23,2.4000001,.00050000002,0,0,0,0,1,1,0,1
0,24.33333,2.4000001,.18131921,362.63831,0,0,0,16,1,0,1
0,41.083328,2,.0055,8.333333,1,0,0,9,0,4,1
0,28.16667,1.548,.0007751938,0,0,0,3,5,0,1,1
1,52.333328,2,.00060000003,0,1,0,3,54,1,7,0
0,28,3.0999999,.2248926,580.97247,1,0,0,15,1,5,1
0,28.75,2.5,.01238,25.29167,1,0,0,27,1,16,1
0,39.083328,5.0999999,.049524311,210.2283,1,0,3,60,0,22,1
0,32.25,2,.073051997,121.3367,1,0,1,24,1,2,1
0,33.25,3.5999999,.02599111,77.806664,0,0,3,16,1,9,1
0,25,3.3984001,.00035310729,0,1,0,2,29,0,4,1
0,42.416672,4.1999998,.02501619,87.306664,1,0,4,36,1,14,0
3,35.25,1.7,.00070588232,0,1,0,3,135,0,25,0
0,33.083328,1.939,.00061887573,0,0,0,1,96,1,5,0
0,33.833328,2.9000001,.19510829,471.345,1,0,2,147,1,8,1
0,48.166672,1.7,.01221235,16.634171,1,0,0,108,1,18,1
0,26.75,4.9000001,.00024489799,0,0,0,2,6,1,0,0
0,40.083328,2.2224,.39808181,737.08081,1,0,2,10,1,14,1
0,32.416672,6.1064,.1070066,544.52081,1,0,1,67,1,1,1
1,20.91667,2.625,.00045714289,0,0,1,0,20,1,2,0
2,21.5,1.5599999,.00076923083,0,1,0,0,1,1,12,1
0,27.83333,2.652,.072831817,160.875,1,0,3,24,1,3,1
0,43.916672,2.8,.046624292,108.6233,1,0,0,147,1,1,1
0,24.25,1.6,.3755244,500.61581,1,0,0,48,0,1,1
0,29.08333,5,.1619782,674.90918,1,0,4,3,1,0,1
1,27.75,2.04,.21459951,364.81921,0,0,0,24,1,10,1
0,47.583328,5.04,.051467858,216.16499,0,0,3,47,1,9,0
0,19.83333,1.92,.00062499999,0,0,0,0,6,0,4,1
0,42,3.4000001,.00035294119,0,1,0,3,5,1,9,0
0,42.75,3.2,.1080344,287.7583,1,0,0,68,1,9,1
0,44.583328,3.0999999,.1251213,323.06329,1,0,0,75,1,5,1
0,35.833328,1.8829,.1364475,214.0975,0,0,1,3,1,12,1
0,21.83333,2.4000001,.081919581,163.8392,0,0,0,105,0,1,1
0,25.91667,3,.061896,154.74001,1,0,0,40,1,16,1
0,40.916672,1.84,.00065217388,0,0,1,2,18,1,0,0
0,35.833328,2.5,.079148799,164.81,1,0,1,42,0,11,1
0,31,5.112,.02974648,126.3867,1,0,2,16,1,19,1
0,51.666672,2.5,.0193976,39.911671,1,0,0,138,0,3,1
0,34,5.4000001,.071380183,321.21078,1,0,3,24,1,4,1
2,30.58333,2.5,.00047999999,0,0,0,0,12,1,18,0
0,33.333328,2.0999999,.1308376,228.96581,0,0,0,6,0,0,1
1,32.75,6,.089807831,449.03922,0,0,0,6,0,17,1
0,26.08333,1.5599999,.061237819,79.609169,0,0,2,13,1,13,1
0,31.91667,4.0700002,.068857491,233.0417,0,0,0,12,1,14,1
1,20.58333,2.7,.118307,266.1908,0,0,0,147,1,22,1
0,23.41667,2.04,.1200515,204.08749,1,0,0,7,1,12,1
0,60.25,2.8,.043723211,101.8542,1,0,3,232,1,7,1
0,24.83333,6.1999998,.1706156,881.26422,0,0,0,12,1,7,1
0,30.16667,2.1900001,.4874438,889.58502,0,0,0,6,1,0,1
0,29.33333,3.2,.053672809,142.8775,0,0,0,36,0,6,1
0,48.166672,2.3,.2265,434.125,1,0,0,72,0,2,1
0,25.25,1.76,.1375511,201.65829,0,0,0,28,1,12,1
0,69.75,1.8,.00066666672,0,1,0,0,528,0,5,1
0,53.25,3.96,.002424242,7.083333,1,0,1,180,0,5,0
0,54.083328,2.5,.0091220001,18.254169,1,0,1,102,0,13,1
0,32,2.28,.067359649,127.9833,1,0,0,48,0,15,1
0,33.75,2.5,.077517599,161.1617,1,0,1,30,1,6,1
0,23.16667,2.5999999,.82455081,1786.277,0,0,0,4,1,0,0
0,24.75,2.2,.15504859,284.2558,1,0,0,36,1,6,1
4,40.416672,2.448,.2090833,426.44669,1,0,1,41,1,12,0
2,48.25,6.8000002,.0001764706,0,1,1,1,56,0,20,1
0,35.833328,4.5,.0002666667,0,1,0,6,6,0,0,1
0,49.666672,4.96,.1054817,435.99081,1,0,4,168,1,7,1
0,34.666672,5,.0140794,58.08083,1,0,4,6,1,0,1
0,34.916672,2.0999999,.05904476,103.3283,0,0,2,49,1,4,1
0,47.333328,10.4,.2309477,2001.547,1,0,2,9,0,0,1
0,19.5,1.5599999,.00076923083,0,1,0,0,46,0,3,0
9,30.33333,2.3,.00052173907,0,0,1,3,15,1,9,0
0,40,4.9875002,.0002406015,0,1,0,2,32,1,16,1
6,35.25,5.6335001,.0002130114,0,1,0,3,18,0,10,1
0,23.75,1.6720001,.00071770343,0,0,0,0,27,1,0,1
0,.75,1.6,.1541906,205.2542,0,0,0,1,1,9,1
0,24.83333,1.51,.20529801,258.16669,1,0,0,30,1,2,1
0,38.75,2.8462999,.0070266658,15.83333,1,0,1,120,1,16,1
0,24.91667,2.3,.085194349,163.0392,0,0,0,26,1,7,1
0,25.33333,3,.1900073,475.01831,0,0,0,10,0,0,1
1,23.25,2.2,.23453911,429.905,1,0,0,228,0,9,1
0,49.833328,.20999999,.27185711,47.241661,1,0,2,42,1,1,0
0,37.083328,2.8,.1699286,396.5,0,0,0,36,1,23,1
0,20.16667,1.8,.00066666672,0,0,0,0,4,0,1,1
2,24.58333,2.2,.00054545462,0,0,0,0,6,1,8,1
1,28.5,3,.029469,73.172501,0,0,0,51,1,5,1
0,45.583328,2.4000001,.01216667,23.58333,1,0,2,122,1,11,0
0,20.58333,1.2,.001,0,0,1,1,24,1,0,1
0,54.25,6.8000002,.1005738,569.91827,0,0,0,24,1,15,1
0,24.58333,1.5,.01972267,24.07,0,0,0,28,1,5,1
0,31.91667,2.7,.1151311,258.8783,0,0,0,19,1,0,0
1,43.75,3.5,.1329034,387.21829,1,0,3,180,0,19,0
0,31.91667,2.0999999,.00057142862,0,0,0,2,60,1,2,1
0,22.83333,2.5,.4028644,839.30078,0,0,0,4,1,1,1
0,28.08333,5.4699998,.029192319,133.0683,1,0,3,18,1,0,0
0,27.58333,2.3499999,.00051063829,0,0,0,3,6,1,0,1
0,22.08333,1.65,.049851511,68.54583,0,0,0,36,1,3,0
0,34.166672,9.1999998,.086624458,664.12079,1,0,5,81,1,7,1
1,54.666672,7.29,.1065361,647.20673,1,0,2,78,1,9,1
0,32.916672,2.72,.1776717,402.7225,0,0,1,6,1,8,1
0,40,3.6240001,.015700329,47.081669,1,0,3,124,1,19,0
0,26,5.3000002,.05482528,242.145,1,0,1,24,1,20,1
0,55.25,4.9000001,.066977143,273.48999,1,0,2,96,1,17,1
0,32.25,3.6208,.049837049,150.2917,1,0,3,97,1,13,1
0,38.916672,2.1359999,.059663389,106.2008,0,0,1,66,1,14,1
0,28.41667,2.5,.193378,402.78751,1,0,0,18,1,7,1
0,39.583328,.49000001,.00244898,0,1,0,2,100,1,0,0
1,55.583328,4.3000002,.035018139,125.4817,1,0,0,6,1,31,0
0,42,6.3000002,.040650789,213,1,0,4,72,1,20,1
0,21.16667,2.4000001,.1008329,201.5825,0,0,0,2,1,5,0
0,33.083328,2.8,.03015786,70.285004,1,0,1,72,1,20,1
0,37.75,5,.045294601,188.72749,1,0,4,36,1,25,1
0,28.41667,2.8,.01421429,32.666672,0,0,0,27,1,19,1
0,31.08333,2.8,.08684428,202.47,1,0,3,15,1,17,1
0,30.5,2.6500001,.031476609,69.427498,0,0,3,36,1,9,1
0,25.25,1.6,.00075000001,0,0,0,0,12,1,0,0
4,46.916672,2.0999999,.00057142862,0,0,0,0,25,0,3,0
0,36.166672,2.408,.00049833889,0,0,0,4,14,1,0,0
1,52.75,3.0999999,.00038709681,0,1,0,2,75,1,9,1
